"InChI Key","SMILES","Solubility"
"YQNQNVDNTFHQSW-UHFFFAOYSA-N","CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-]","0.426508189149885"
"GGCSSNBKKAUURC-UHFFFAOYSA-N","CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC","0.621944233584861"
"AQCHWTWZEMGIFD-UHFFFAOYSA-N","CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl","0.6208262994270823"
"VAOCPAMSLUNLGC-UHFFFAOYSA-N","CC1=NC=C(N1CCO)[N+](=O)[O-]","0.6831215515960786"
"FJLBFSROUSIWMA-UHFFFAOYSA-N","CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2","0.5085850897276373"
"XUFXOAAUWZOOIT-UGEKTDRHSA-N","CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)NC4C=C(C(C(C4O)O)O)CO","0.31603082429413404"
"NGBFQHCMQULJNZ-UHFFFAOYSA-N","CC1=CC(=CC=C1)NC2=C(C=NC=C2)S(=O)(=O)NC(=O)NC(C)C","0.5322802659419499"
"BYBLEWFAAKGYCD-UHFFFAOYSA-N","C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl","0.604715842468074"
"DDLIGBOFAVUZHB-UHFFFAOYSA-N","CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F","0.6160302211696905"
"PZRHRDRVRGEVNW-UHFFFAOYSA-N","CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2","0.6079888375815562"
"ZIMGGGWCDYVHOY-UHFFFAOYSA-N","C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O","0.6562574670370767"
"JWBOIMRXGHLCPP-UHFFFAOYSA-N","C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl","0.5912014370496997"
"KKZJGLLVHKMTCM-UHFFFAOYSA-N","C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO","0.6766386589583326"
"YHXISWVBGDMDLQ-UHFFFAOYSA-N","C1COCCN1CCNC(=O)C2=CC=C(C=C2)Cl","0.5180360490496899"
"YFGHCGITMMYXAQ-UHFFFAOYSA-N","C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)N","0.6675903337693017"
"XDXDZDZNSLXDNA-TZNDIEGXSA-N","CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O","0.6793971409730375"
"IVBHGBMCVLDMKU-GXNBUGAJSA-N","CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O","0.5772094279711543"
"MFFMDFFZMYYVKS-SECBINFHSA-N","C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)CC(CC3=CC(=C(C=C3F)F)F)N","0.5087460615564744"
"AHOUBRCZNHFOSL-YOEHRIQHSA-N","C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4","0.4331777607776514"
"LDCYZAJDBXYCGN-VIFPVBQESA-N","C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N","0.5064481298028823"
"XNOPRXBHLZRZKH-DSZYJQQASA-N","CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N","0.3259946784804302"
"FPVKHBSQESCIEP-JQCXWYLXSA-N","C1C(C(OC1N2C=NC3=C2NC=NCC3O)CO)O","0.8136170299672522"
"BLXXJMDCKKHMKV-UHFFFAOYSA-N","CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC","0.6728574224984254"
"BJRNKVDFDLYUGJ-RMPHRYRLSA-N","C1=CC(=CC=C1O)OC2C(C(C(C(O2)CO)O)O)O","0.43957898661222783"
"LOUPRKONTZGTKE-LHHVKLHASA-N","COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O","0.637033848164322"
"VWPOSFSPZNDTMJ-UHFFFAOYSA-N","CC(C)(C)NCC(COC1=CC=CC2=C1CC(C(C2)O)O)O","0.6929951499462065"
"DDUHZTYCFQRHIY-RBHXEPJQSA-N","CC1CC(=O)C=C(C12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC","0.5302579358154483"
"WZOZEZRFJCJXNZ-ZBFHGGJFSA-N","COC1(C2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3","0.6041997037717759"
"WDJUZGPOPHTGOT-XUDUSOBPSA-N","CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CCC7(C6(CCC7C8=CC(=O)OC8)O)C)C)C)C)O)O","0.6024752865107071"
"QWAXKHKRTORLEM-UGJKXSETSA-N","CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(C(CC3=CC=CC=C3)NC(=O)C(CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O","0.6107920108047308"
"VOKSWYLNZZRQPF-GDIGMMSISA-N","CC1C2CC3=C(C1(CCN2CC=C(C)C)C)C=C(C=C3)O","0.5785700765873517"
"GVEAYVLWDAFXET-XGHATYIMSA-N","CC(=O)OC1CC2CCC3C(C2(CC1[N+]4(CCCCC4)C)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C","0.0"
"YXRDKMPIGHSVRX-OOJCLDBCSA-N","CC(=O)OC1C(CC2C1(CCC3C2CCC4C3(CC(C(C4)O)N5CCOCC5)C)C)[N+]6(CCCC6)CC=C","0.1214025341164238"
"KTUFKADDDORSSI-UHFFFAOYSA-N","CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C.Cl","0.5359182007408291"
"ITPDYQOUSLNIHG-UHFFFAOYSA-N","CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I.Cl","0.6740466857693195"
"QLIIKPVHVRXHRI-CXSFZGCWSA-N","CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)O)C)O)Cl)C","0.40644422920790774"
"QTENRWWVYAAPBI-UHFFFAOYSA-N","CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O.CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O","0.5677028977622184"
"BLSQLHNBWJLIBQ-OZXSUGGESA-N","CC(C)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=NC=N4)C5=C(C=C(C=C5)Cl)Cl","0.4499779989283373"
"MHWLWQUZZRMNGJ-UHFFFAOYSA-N","CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O","0.6233844377577672"
"XUFXOAAUWZOOIT-UHFFFAOYSA-N","CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)NC4C=C(C(C(C4O)O)O)CO","0.31603082429413404"
"DXVUYOAEDJXBPY-NFFDBFGFSA-N","CC1(C(N2C(S1)C(C2=O)N3C(=O)C(NC3(C)C)C4=CC=CC=C4)C(=O)O)C","0.6569546186259256"
"JUKPWJGBANNWMW-VWBFHTRKSA-N","CC12CCC(=O)C=C1CC(C3C24C(O4)CC5(C3CCC56CCC(=O)O6)C)C(=O)OC","0.4362907831488585"
"OOGJQPCLVADCPB-HXUWFJFHSA-N","CC1=CC(=C(C=C1)O)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2","0.4075817326391107"
"ILKJAFIWWBXGDU-MOGDOJJUSA-N","CC(=O)OCC(=O)C12C(CC3C1(CC(C4(C3CCC5=CC(=O)C=CC54C)F)O)C)OC6(O2)CCCC6","0.42786646446967447"
"JWRMHDSINXPDHB-OJAGFMMFSA-N","CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C(C)(C)C)O)C)O)F)C)F","0.4455643991563572"
"AMKVXSZCKVJAGH-UHFFFAOYSA-N","CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C","0.57486357872534"
"HXGBXQDTNZMWGS-RUZDIDTESA-N","C1CN(CC1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5","0.2498682827862718"
"GBABOYUKABKIAF-GHYRFKGUSA-N","CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC","0.45273403985330957"
"DSSYKIVIOFKYAU-OIBJUYFYSA-N","CC1(C2CCC1(C(=O)C2)C)C","0.6935389344962606"
"VRBKIVRKKCLPHA-UHFFFAOYSA-N","CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl","0.5064481298028823"
"VZCYOOQTPOCHFL-OWOJBTEDSA-N","C(=CC(=O)O)C(=O)O","0.6826883579777904"
"ALWKGYPQUAPLQC-UHFFFAOYSA-N","CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C","0.5463848472517192"
"QJJXYPPXXYFBGM-LFZNUXCKSA-N","CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC","0.3488771548928986"
"KPYSYYIEGFHWSV-QMMMGPOBSA-N","C1=CC(=CC=C1C(CC(=O)O)CN)Cl","0.7338248743155984"
"FJLGEFLZQAZZCD-MCBHFWOFSA-N","CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F","0.27359360641334857"
"BPRHUIZQVSMCRT-VEUZHWNKSA-N","CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C","0.5610881656586255"
"NQDJXKOVJZTUJA-UHFFFAOYSA-N","CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4","0.6301439115968089"
"HPNSFSBZBAHARI-RUDMXATFSA-N","CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)O)O","0.5111054162753286"
"MINDHVHHQZYEEK-HBBNESRFSA-N","CC(C1C(O1)CC2COC(C(C2O)O)CC(=CC(=O)OCCCCCCCCC(=O)O)C)C(C)O","0.4951264443684202"
"KDLRVYVGXIQJDK-AWPVFWJPSA-N","CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl","0.5030059768191104"
"MQTOSJVFKKJCRP-BICOPXKESA-N","CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O","0.6571676789206571"
"RJMUSRYZPJIFPJ-UHFFFAOYSA-N","C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O","0.602289738925117"
"HYIMSNHJOBLJNT-UHFFFAOYSA-N","CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC","0.6082715611024823"
"RGLYKWWBQGJZGM-ISLYRVAYSA-N","CCC(=C(CC)C1=CC=C(C=C1)O)C2=CC=C(C=C2)O","0.6132002588621495"
"JZFPYUNJRRFVQU-UHFFFAOYSA-N","C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F","0.6154798863090273"
"CZKPOZZJODAYPZ-LROMGURASA-N","C1CC2C(=O)NC(CSSCCC(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)N2C1)CC3=CNC4=CC=CC=C43)CC(=O)O)CCCCN=C(N)N)C(=O)N","0.6991436414211254"
"SHGAZHPCJJPHSC-ZVCIMWCZSA-N","CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C","0.42245262786962784"
"MNDBXUUTURYVHR-UHFFFAOYSA-N","C1CC1COC2=C(C=CC(=C2)C(=O)NC3=C(C=NC=C3Cl)Cl)OC(F)F","0.2802938106114175"
"XWXYUMMDTVBTOU-UHFFFAOYSA-N","CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C","0.39432777094455695"
"UIAGMCDKSXEBJQ-UHFFFAOYSA-N","CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC","0.45183071521447243"
"VKQFCGNPDRICFG-UHFFFAOYSA-N","CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC","0.4118141718794631"
"KJONHKAYOJNZEC-UHFFFAOYSA-N","C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3","0.6205812645345926"
"PVHUJELLJLJGLN-UHFFFAOYSA-N","CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C","0.46103022272612904"
"NXFQHRVNIOXGAQ-UHFFFAOYSA-N","C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-]","0.6269821531708734"
"NRUKOCRGYNPUPR-QBPJDGROSA-N","COC1=CC(=CC(=C1O)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)OC6C(C(C7C(O6)COC(O7)C8=CC=CS8)O)O","0.41303178634764526"
"OGJPXUAPXNRGGI-UHFFFAOYSA-N","CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O","0.6380566830491291"
"WWYNJERNGUHSAO-UHFFFAOYSA-N","CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34","0.6035451085830542"
"ZOCKGBMQLCSHFP-KQRAQHLDSA-N","CCCCC(=O)OCC(=O)C1(CC(C2=C(C1)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4OC)O)OC5CC(C(C(O5)C)O)NC(=O)C(F)(F)F)O","0.3829100248224322"
"PHVGLTMQBUFIQQ-UHFFFAOYSA-N","CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31","0.617505522684658"
"OLVCFLKTBJRLHI-AXAPSJFSSA-N","CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(C4=CC=CC=C4)O)SC2)C(=O)O","0.6638637936289663"
"XEEQGYMUWCZPDN-SWLSCSKDSA-N","C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O","0.41584792580453583"
"PTGXAUBQBSGPKF-UHFFFAOYSA-N","CC(CCC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O","0.3212395157442251"
"RJURFGZVJUQBHK-IIXSONLDSA-N","CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C","0.47974728262059757"
"GSDSWSVVBLHKDQ-UHFFFAOYSA-N","CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O","0.6804766856529165"
"SUBDBMMJDZJVOS-UHFFFAOYSA-N","CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC","0.6140805531832371"
"SGDBTWWWUNNDEQ-LBPRGKRZSA-N","C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl","0.8136170299672522"
"OFPXSFXSNFPTHF-UHFFFAOYSA-N","C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3","0.6494651119951373"
"ADIMAYPTOBDMTL-UHFFFAOYSA-N","C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O","0.6184378566248878"
"IQADUMSPOQKAAO-UHFFFAOYSA-N","CCC(CC)(C1=CC=CC=C1)C(=O)OCCOCCN(CC)CC","0.5272489246977908"
"FTLDJPRFCGDUFH-UHFFFAOYSA-N","CC(C)(CC1=CC=CC=C1)N(C)C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC2=CC=CC=C2","0.5677028977622184"
"DXGLGDHPHMLXJC-UHFFFAOYSA-N","COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O","0.6103752132688437"
"XIQVNETUBQGFHX-UHFFFAOYSA-N","CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O","0.44186686102817624"
"WYWIFABBXFUGLM-UHFFFAOYSA-N","CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C","0.5314378616493602"
"WUBBRNOQWQTFEX-UHFFFAOYSA-N","C1=CC(=C(C=C1N)O)C(=O)O","0.6568407158642076"
"MIQPIUSUKVNLNT-UHFFFAOYSA-N","CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-]","0.6155034711024788"
"SNPLKNRPJHDVJA-UHFFFAOYSA-N","CC(C)(CO)C(C(=O)NCCCO)O","0.6483830732859924"
"IQPSEEYGBUAQFF-UHFFFAOYSA-N","COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC","0.5275915583993149"
"RAGOYPUPXAKGKH-XAKZXMRKSA-N","CCC(C(C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5CC(OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F","0.11863985729849467"
"DPWPWRLQFGFJFI-UHFFFAOYSA-N","CN(CC#C)CC1=CC=CC=C1","0.5675934885237173"
"YFKDCGWIINMRQY-UHFFFAOYSA-O","CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=C(C=CC(=C3)S(=O)(=O)O)S(=O)(=O)O","0.4387752971812589"
"SUYRLXYYZQTJHF-OQOKHMTHSA-N","CCN(CC)CCS(=O)(=O)C1CCN2C1C(=O)OC(C(C=CC(=O)NCC=CC(=CC(CC(=O)CC3=NC(=CO3)C2=O)O)C)C)C(C)C","0.49590453771559556"
"VVNCNSJFMMFHPL-UHFFFAOYSA-N","CC(C)(C(C(=O)O)N)S","0.8050367913638198"
"XDRYMKDFEDOLFX-UHFFFAOYSA-N","C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N","0.48879262953248775"
"BYPFEZZEUUWMEJ-UHFFFAOYSA-N","CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C","0.7254214827459015"
"SWLMUYACZKCSHZ-UHFFFAOYSA-N","C1=CC(=C(C(=C1)Cl)SC(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)Cl","0.30505204580999484"
"RGCVKNLCSQQDEP-UHFFFAOYSA-N","C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO","0.6157056692535725"
"JWCSIUVGFCSJCK-CAVRMKNVSA-N","CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)C(C4=CC=C(C=C4)O)C(=O)O)OC)OC2)C(=O)O","0.6778899570408693"
"NFBAXHOPROOJAW-UHFFFAOYSA-N","C1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O","0.4873852582890117"
"DDBREPKUVSBGFI-UHFFFAOYSA-N","CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2","0.6482586635223266"
"KJFMBFZCATUALV-UHFFFAOYSA-N","C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O","0.6353375292924593"
"DHHVAGZRUROJKS-UHFFFAOYSA-N","CC(C)(CC1=CC=CC=C1)N","0.6783248391477348"
"OBKXEAXTFZPCHS-UHFFFAOYSA-N","C1=CC=C(C=C1)CCCC(=O)O","0.6620270738867797"
"VYMDGNCVAMGZFE-UHFFFAOYSA-N","CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3","0.6204032236238539"
"UWCVGPLTGZWHGS-ZORIOUSZSA-N","CCCN1CC(CC2C1CC3=CNC4=CC=CC2=C34)CSC.CS(=O)(=O)O","0.3615492215549695"
"BOEGTKLJZSQCCD-UEKVPHQBSA-N","CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)SC1)C(=O)O","0.6433269451400198"
"JZQKKSLKJUAGIC-UHFFFAOYSA-N","CC(C)NCC(COC1=CC=CC2=C1C=CN2)O","0.6207252696149611"
"HYAFETHFCAUJAY-UHFFFAOYSA-N","CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3","0.39724820468891525"
"JOHZPMXAZQZXHR-UHFFFAOYSA-N","CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCNCC3)C(=O)O","0.6339755835392322"
"GMZVRMREEHBGGF-UHFFFAOYSA-N","C1CC(=O)N(C1)CC(=O)N","0.43168396888782307"
"WQVJHHACXVLGBL-UHFFFAOYSA-N","CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)C(C)O","0.5515421449619244"
"MWQCHHACWWAQLJ-UHFFFAOYSA-N","C1CC1CN2C(=O)CN=C(C3=C2C=CC(=C3)Cl)C4=CC=CC=C4","0.6065759784672581"
"FSVJFNAIGNNGKK-UHFFFAOYSA-N","C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2","0.6354903434632003"
"NFEZZTICAUWDHU-RDTXWAMCSA-N","CC(C(CN1C=NC=N1)(C2=C(C=C(C=C2)F)F)O)N3CCC(=C)CC3","0.6315415376170428"
"IENZQIKPVFGBNW-UHFFFAOYSA-N","COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC","0.6046083696775314"
"RQXCLMGKHJWMOA-UHFFFAOYSA-N","C1CCN(CC1)CCC(C2=CC=CC=C2)(C3=CC=CC=C3)O","0.507114600213763"
"DQMZLTXERSFNPB-UHFFFAOYSA-N","CCC1(C(=O)NCNC1=O)C2=CC=CC=C2","0.6404859672674521"
"DBABZHXKTCFAPX-UHFFFAOYSA-N","CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O","0.617505522684658"
"FYPMFJGVHOHGLL-UHFFFAOYSA-N","CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C","0.14252511223780878"
"MFDFERRIHVXMIY-UHFFFAOYSA-N","CCN(CC)CCOC(=O)C1=CC=C(C=C1)N","0.6639009681992905"
"CPTBDICYNRMXFX-UHFFFAOYSA-N","CC(C)NC(=O)C1=CC=C(C=C1)CNNC","0.6127440003177613"
"WIKYUJGCLQQFNW-UHFFFAOYSA-N","CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl","0.6125954889927273"
"SSOLNOMRVKKSON-UHFFFAOYSA-N","CC(C)N=C(N)N=C(N)NC1=CC=C(C=C1)Cl","0.6251301906712138"
"PWWVAXIEGOYWEE-UHFFFAOYSA-N","CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C","0.614340373782584"
"JWHAUXFOSRPERK-UHFFFAOYSA-N","CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O","0.42672491076785485"
"VVWYOYDLCMFIEM-UHFFFAOYSA-N","CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C","0.1723936691569644"
"OLBCVFGFOZPWHH-UHFFFAOYSA-N","CC(C)C1=C(C(=CC=C1)C(C)C)O","0.5927011182536929"
"BWPIARFWQZKAIA-UHFFFAOYSA-N","CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13","0.23595027801873758"
"KYHQZNGJUGFTGR-UHFFFAOYSA-N","CC(CN1C=NC2=C1C(=O)N(C(=O)N2C)C)O","0.6676781247863791"
"UKTAZPQNNNJVKR-CEUNDQEZSA-N","C1C2CC3CC(CC1N3CC2=O)OC(=O)C4=CNC5=CC=CC=C54","0.6562022974538934"
"YECBIJXISLIIDS-UHFFFAOYSA-N","CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2","0.6800305660518831"
"WKSAUQYGYAYLPV-UHFFFAOYSA-N","CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl","0.5138084345888306"
"IKMPWMZBZSAONZ-UHFFFAOYSA-N","C1C(=S)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F)CC(F)(F)F","0.3617863147527798"
"SXYIRMFQILZOAM-UHFFFAOYSA-N","CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC)C","0.4522842439283583"
"URKOMYMAXPYINW-UHFFFAOYSA-N","C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42","0.5291627108563273"
"RQTOOFIXOKYGAN-UHFFFAOYSA-N","CCCC1=C2C(=CC3=C1OC(=CC3=O)C(=O)O)C(=O)C=C(N2CC)C(=O)O","0.5251467464364982"
"GZUITABIAKMVPG-UHFFFAOYSA-N","C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O","0.2794465084237992"
"FTALBRSUTCGOEG-UHFFFAOYSA-N","C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N","0.4852038198305362"
"RAPZEAPATHNIPO-UHFFFAOYSA-N","CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F","0.3581171588098008"
"ULFRLSNUDGIQQP-UHFFFAOYSA-N","CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3","0.6342596790876058"
"RZJQGNCSTQAWON-UHFFFAOYSA-N","CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3","0.6110989103474526"
"UHSKFQJFRQCDBE-UHFFFAOYSA-N","CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1","0.6366326957113796"
"QYIYFLOTGYLRGG-GPCCPHFNSA-N","C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl","0.669041072604229"
